Date	Location	Team	OppTeam	TeamId	GameId	PercentBet_ML	Open_Line_ML	Pinnacle_ML	5dimes_ML	Heritage_ML	Bovada_ML	Betonline_ML	Average_Line_ML	Best_Line_ML	Worst_Line_ML	PercentBet_Spread	Open_Line_Spread	Open_Odds_Spread	Pinnacle_Line_Spread	Pinnacle_Odds_Spread	5dimes_Line_Spread	5dimes_Odds_Spread	Heritage_Line_Spread	Heritage_Odds_Spread	Bovada_Line_Spread	Bovada_Odds_Spread	Betonline_Line_Spread	Betonline_Odds_Spread	Average_Line_Spread	Average_Odds_Spread	Best_Line_Spread	Worst_Line_Spread	Best_Odds_Spread	Worst_Odds_Spread	PercentBet_OU	Open_Line_OU	Open_Odds_OU	Pinnacle_Line_OU	Pinnacle_Odds_OU	5dimes_Line_OU	5dimes_Odds_OU	Heritage_Line_OU	Heritage_Odds_OU	Bovada_Line_OU	Bovada_Odds_OU	Betonline_Line_OU	Betonline_Odds_OU	Average_Line_OU	Average_Odds_OU	Best_Line_OU	Worst_Line_OU	Best_Odds_OU	Worst_Odds_OU	Pts	Spread	Result	Total
12/7/18	away	Oklahoma City	Chicago	1610612760	21800373	58	-400	-410	-430	-440	-450	-430	-432	-410	-450	48.5	-9.5	-105	-8.5	-106	-8.5	-107	-8.5	-105	-8.5	-110	-8.5	-116	-8.67	-108.17	-8.5	-9.5	-105	-116	57.1	216.5	-110	218	-104	218.5	-107	219	-105	219	-105	218.5	-110	218.25	-106.83	219	216.5	-104	-110	112	-2	L	226
12/7/18	home	Chicago	Oklahoma City	1610612741	21800373	42	317	354	380	350	325	360	353.8	380	325	51.5	9.5	-115	8.5	-104	8.5	-103	8.5	-105	8.5	-110	8.5	-104	8.67	-106.83	9.5	8.5	-103	-115	42.9	216.5	-110	218	-106	218.5	-103	219	-105	219	-115	218.5	-110	218.25	-108.17	219	216.5	-103	-115	114	2	W	226
12/7/18	away	Memphis	New Orleans	1610612763	21800374	44.5	160	193	195	185	185	195	190.6	195	185	43.3	4.5	-110	5	-104	5	-102	5	-105	5.5	-105	5	-110	5	-106	5.5	4.5	-102	-110	57.2	217	-110	214.5	-104	214	-107	214	-105	214	-110	214	-109	214.58	-107.5	217	214	-104	-110	107	4	W	210
12/7/18	home	New Orleans	Memphis	1610612740	21800374	55.5	-185	-215	-215	-215	-225	-225	-219	-215	-225	56.7	-4.5	-110	-5	-106	-5	-108	-5	-105	-5.5	-115	-5	-110	-5	-109	-4.5	-5.5	-105	-115	42.8	217	-110	214.5	-106	214	-103	214	-105	214	-110	214	-111	214.58	-107.5	217	214	-103	-111	103	-4	L	210
12/7/18	away	L.A. Lakers	San Antonio	1610612747	21800375	54	-105	-104	-105	-115	-120	-120	-112.8	-104	-120	49.1	1	-110	-1	-103	-1	-102	-1	-105	-1	-115	-1	-110	-0.67	-107.5	1	-1	-102	-115	46.2	225.5	-110	223	-107	223	-108	223.5	-105	224	-110	223.5	-108	223.75	-108	225.5	223	-105	-110	120	-13	L	253
12/7/18	home	San Antonio	L.A. Lakers	1610612759	21800375	46	-115	-106	-105	-105	100	100	-23.2	100	-106	50.9	-1	-110	1	-114	1	-112	1	-105	1	-105	1	-110	0.67	-109.33	1	-1	-105	-114	53.8	225.5	-110	223	-103	223	-102	223.5	-105	224	-110	223.5	-112	223.75	-107	225.5	223	-102	-112	133	13	W	253
12/7/18	away	Miami	Phoenix	1610612748	21800376	50.3	-310	-376	-385	-405	-400	-375	-388.2	-375	-405	60.9	-7.5	-110	-8.5	-101	-8.5	-105	-8.5	-105	-8.5	-110	-8.5	-106	-8.33	-106.17	-7.5	-8.5	-101	-110	48.8	210	-110	210.5	-106	210	-107	210	-105	211	-105	210.5	-107	210.33	-106.67	211	210	-105	-110	115	17	W	213
12/7/18	home	Phoenix	Miami	1610612756	21800376	49.7	252	327	345	325	300	315	322.4	345	300	39.1	7.5	-110	8.5	-111	8.5	-105	8.5	-105	8.5	-110	8.5	-114	8.33	-109.17	8.5	7.5	-105	-114	51.2	210	-110	210.5	-104	210	-103	210	-105	211	-115	210.5	-113	210.33	-108.33	211	210	-103	-115	98	-17	L	213
12/7/18	away	Golden State	Milwaukee	1610612744	21800377	62.9	100	112	115	100	105	105	107.4	115	100	57.6	1.5	-110	2	-107	2	-109	1.5	-105	2	-115	2	-115	1.83	-110.17	2	1.5	-105	-115	59.8	239.5	-110	241.5	-106	241.5	-108	242	-105	242	-105	241.5	-110	241.33	-107.33	242	239.5	-105	-110	105	10	W	200
12/7/18	home	Milwaukee	Golden State	1610612749	21800377	37.1	-120	-124	-125	-120	-125	-125	-123.8	-120	-125	42.4	-1.5	-110	-2	-103	-2	-101	-1.5	-105	-2	-105	-2	-105	-1.83	-104.83	-1.5	-2	-101	-110	40.2	239.5	-110	241.5	-104	241.5	-102	242	-105	242	-115	241.5	-110	241.33	-107.67	242	239.5	-102	-115	95	-10	L	200
12/8/18	away	Houston	Dallas	1610612745	21800378	52.2	-145	-164	-160	-160	-155	-162	-160.2	-155	-164	55.2	-3	-110	-3.5	-112	-3.5	-105	-3.5	-105	-3.5	-115	-3.5	-117	-3.42	-110.67	-3	-3.5	-105	-117	54.6	218	-110	219.5	-105	219	-108	219	-105	219	-115	219	-113	218.92	-109.33	219.5	218	-105	-115	104	-3	L	211
12/8/18	home	Dallas	Houston	1610612742	21800378	47.8	125	148	150	140	135	142	143	150	135	44.8	3	-110	3.5	-102	3.5	-105	3.5	-105	3.5	-105	3.5	-103	3.42	-105	3.5	3	-102	-110	45.4	218	-110	219.5	-105	219	-102	219	-105	219	-105	219	-107	218.92	-105.67	219.5	218	-102	-110	107	3	W	211
12/8/18	away	Sacramento	Indiana	1610612758	21800379	46.7	130	182	190	190	185	185	186.4	190	182	49.9	3	-110	5.5	-113	5.5	-109	5.5	-105	5.5	-110	5	-105	5	-108.67	5.5	3	-105	-113	49.8	222	-110	222.5	-105	223	-108	223	-105	223	-105	222.5	-110	222.67	-107.17	223	222	-105	-110	97	-10	L	204
12/8/18	home	Indiana	Sacramento	1610612754	21800379	53.3	-150	-203	-210	-225	-225	-215	-215.6	-203	-225	50.1	-3	-110	-5.5	-102	-5.5	-101	-5.5	-105	-5.5	-110	-5	-115	-5	-107.17	-3	-5.5	-101	-115	50.2	222	-110	222.5	-105	223	-102	223	-105	223	-115	222.5	-110	222.67	-107.83	223	222	-102	-115	107	10	W	204
12/8/18	away	Denver	Atlanta	1610612743	21800380	56.6	-310	-231	-230	-250	-245	-240	-239.2	-230	-250	56.8	-8.5	-110	-5.5	-108	-5.5	-107	-6	-105	-6	-110	-5.5	-114	-6.17	-109	-5.5	-8.5	-105	-114	59.9	223.5	-110	224.5	-105	224.5	-105	225	-105	224	-115	224.5	-112	224.33	-108.67	225	223.5	-105	-115	98	-8	L	204
12/8/18	home	Atlanta	Denver	1610612737	21800380	43.4	252	206	210	210	205	200	206.2	210	200	43.2	8.5	-110	5.5	-102	5.5	-103	6	-105	6	-110	5.5	-106	6.17	-106	8.5	5.5	-102	-110	40.1	223.5	-110	224.5	-105	224.5	-105	225	-105	224	-105	224.5	-108	224.33	-106.33	225	223.5	-105	-110	106	8	W	204
12/8/18	away	Washington	Cleveland	1610612764	21800381	49.6	-235	-310	-305	-330	-330	-325	-320	-305	-330	59.1	-5.5	-115	-7.5	-103	-7.5	-103	-7.5	-105	-8	-105	-7.5	-115	-7.25	-107.67	-5.5	-8	-103	-115	51.9	219	-110	217	-105	216.5	-107	216.5	-105	217	-110	217	-112	217.17	-108.17	219	216.5	-105	-112	101	-15	L	217
12/8/18	home	Cleveland	Washington	1610612739	21800381	50.4	195	272	275	270	265	270	270.4	275	265	40.9	5.5	-105	7.5	-107	7.5	-107	7.5	-105	8	-115	7.5	-105	7.25	-107.33	8	5.5	-105	-115	48.1	219	-110	217	-105	216.5	-103	216.5	-105	217	-110	217	-108	217.17	-106.83	219	216.5	-103	-110	116	15	W	217
12/8/18	away	Brooklyn	New York	1610612751	21800382	46.5	120	111	110	110	105	106	108.4	111	105	44.6	2	-110	2	-111	2	-110	2	-105	2	-110	2	-113	2	-109.83	2	2	-105	-113	56.5	219	-110	219.5	-106	220	-110	220	-105	220	-115	220	-110	219.75	-109.33	220	219	-105	-115	112	8	W	216
12/8/18	home	New York	Brooklyn	1610612752	21800382	53.5	-140	-122	-130	-130	-125	-126	-126.6	-122	-130	55.4	-2	-110	-2	-101	-2	-110	-2	-105	-2	-110	-2	-107	-2	-107.17	-2	-2	-101	-110	43.5	219	-110	219.5	-104	220	-110	220	-105	220	-105	220	-110	219.75	-107.33	220	219	-104	-110	104	-8	L	216
12/8/18	away	Boston	Chicago	1610612738	21800383	66.5	-360	-350	-335	-370	-360	-370	-357	-335	-370	63.4	-8	-115	-7.5	-115	-7.5	-109	-8	-105	-8	-110	-8	-113	-7.83	-111.17	-7.5	-8	-105	-115	42.6	216.5	-110	214	-105	214	-105	214	-105	214	-110	214	-110	214.42	-107.5	216.5	214	-105	-110	133	56	W	210
12/8/18	home	Chicago	Boston	1610612741	21800383	33.5	289	305	305	300	280	310	300	310	280	36.6	8	-105	7.5	-104	7.5	-101	8	-105	8	-110	8	-107	7.83	-105.33	8	7.5	-101	-110	57.4	216.5	-110	214	-105	214	-105	214	-105	214	-110	214	-110	214.42	-107.5	216.5	214	-105	-110	77	-56	L	210
12/8/18	away	L.A. Lakers	Memphis	1610612747	21800384	48.2	120	121	120	115	115	117	117.6	121	115	47	2.5	-110	2	-103	2.5	-105	2.5	-105	2.5	-110	2.5	-110	2.42	-107.17	2.5	2	-103	-110	57.3	207.5	-110	208.5	-107	208.5	-105	209	-105	209	-115	208.5	-110	208.5	-108.67	209	207.5	-105	-115	111	23	W	199
12/8/18	home	Memphis	L.A. Lakers	1610612763	21800384	51.8	-140	-134	-130	-135	-135	-137	-134.2	-130	-137	53	-2.5	-110	-2	-114	-2.5	-105	-2.5	-105	-2.5	-110	-2.5	-110	-2.42	-109	-2	-2.5	-105	-114	42.7	207.5	-110	208.5	-103	208.5	-105	209	-105	209	-105	208.5	-110	208.5	-106.33	209	207.5	-103	-110	88	-23	L	199
12/8/18	away	Minnesota	Portland	1610612750	21800385	37.1	100	157	155	145	160	155	154.4	160	145	39.5	1.5	-110	3.5	-102	3.5	-110	3.5	-105	3.5	-105	3.5	-110	3.17	-107	3.5	1.5	-102	-110	61.2	218	-110	221	-105	221.5	-110	221	-105	221	-105	220.5	-110	220.5	-107.5	221.5	218	-105	-110	105	-8	L	218
12/8/18	home	Portland	Minnesota	1610612757	21800385	62.9	-120	-174	-175	-165	-180	-175	-173.8	-165	-180	60.5	-1.5	-110	-3.5	-113	-3.5	-110	-3.5	-105	-3.5	-115	-3.5	-110	-3.17	-110.5	-1.5	-3.5	-105	-115	38.8	218	-110	221	-105	221.5	-110	221	-105	221	-115	220.5	-110	220.5	-109.17	221.5	218	-105	-115	113	8	W	218
12/8/18	away	Miami	L.A. Clippers	1610612748	21800386	45.1	400	450	465	430	400	465	442	465	400	45.5	9	-103	9.5	-105	9.5	-105	9.5	-105	9.5	-110	9.5	-110	9.42	-106.33	9.5	9	-103	-110	47.1	220.5	-110	219.5	-105	219.5	-105	219.5	-105	220	-105	219	-115	219.67	-107.5	220.5	219	-105	-115	121	23	W	219
12/8/18	home	L.A. Clippers	Miami	1610612746	21800386	54.9	-525	-555	-545	-555	-600	-570	-565	-545	-600	54.5	-9	-117	-9.5	-105	-9.5	-105	-9.5	-105	-9.5	-110	-9.5	-110	-9.42	-108.67	-9	-9.5	-105	-117	52.9	220.5	-110	219.5	-105	219.5	-105	219.5	-105	220	-115	219	-105	219.67	-107.5	220.5	219	-105	-115	98	-23	L	219
12/9/18	away	New Orleans	Detroit	1610612740	21800387	45.4		-127	-135	-140	-140	-135	-135.4	-127	-140	48.9	-1	-110	-2.5	-105	-2.5	-103	-2.5	-105	-2.5	-110	-2.5	-107	-2.25	-106.67	-1	-2.5	-103	-110	54.3	228	-110	224	-106	224.5	-105	224	-105	224	-115	224.5	-109	224.83	-108.33	228	224	-105	-115	116	8	W	224
12/9/18	home	Detroit	New Orleans	1610612765	21800387	54.6		115	125	120	120	115	119	125	115	51.1	1	-110	2.5	-116	2.5	-107	2.5	-105	2.5	-110	2.5	-113	2.25	-110.17	2.5	1	-105	-116	45.7	228	-110	224	-104	224.5	-105	224	-105	224	-105	224.5	-111	224.83	-106.67	228	224	-104	-111	108	-8	L	224
12/9/18	away	Milwaukee	Toronto	1610612749	21800388	45.2	180	181	180	175	170	175	176.2	181	170	44	5.5	-115	5	-100	5	-105	5	-105	5	-110	5	-111	5.08	-107.67	5.5	5	-100	-115	58.4	230	-110	229.5	-107	229.5	-105	230	-105	230	-110	229.5	-113	229.75	-108.33	230	229.5	-105	-113	104	5	W	203
12/9/18	home	Toronto	Milwaukee	1610612761	21800388	54.8	-215	-202	-195	-205	-200	-205	-201.4	-195	-205	56	-5.5	-105	-5	-110	-5	-105	-5	-105	-5	-110	-5	-109	-5.08	-107.33	-5	-5.5	-105	-110	41.6	230	-110	229.5	-103	229.5	-105	230	-105	230	-110	229.5	-107	229.75	-106.67	230	229.5	-103	-110	99	-5	L	203
12/9/18	away	Charlotte	New York	1610612766	21800389	45.9		-230	-240	-250	-245	-240	-241	-230	-250	51.7			-6	-102	-6	-107	-6	-105	-6	-110	-6	-107	-6	-106.2	-6	-6	-102	-110	57.1	225	-110	225.5	-104	225.5	-107	225.5	-105	225	-115	225	-113	225.25	-109	225.5	225	-104	-115	119	12	W	226
12/9/18	home	New York	Charlotte	1610612752	21800389	54.1		205	220	210	205	200	208	220	200	48.3			6	-108	6	-103	6	-105	6	-110	6	-113	6	-107.8	6	6	-103	-113	42.9	225	-110	225.5	-106	225.5	-103	225.5	-105	225	-105	225	-107	225.25	-106	225.5	225	-103	-110	107	-12	L	226
12/9/18	away	Utah	San Antonio	1610612762	21800390	46.4	-140	-163	-170	-170		-167	-167.5	-163	-170	49.8	-2.5	-110	-3.5	-105	-4	-105	-4	-105	-4	-110	-3.5	-115	-3.58	-108.33	-2.5	-4	-105	-115	53.6	218	-110	219	-106	219	-105	219	-105	219	-110	219	-110	218.83	-107.67	219	218	-105	-110	97	-13	L	207
12/9/18	home	San Antonio	Utah	1610612759	21800390	53.6	120	147	160	150		147	151	160	147	50.2	2.5	-110	3.5	-105	4	-105	4	-105	4	-110	3.5	-105	3.58	-106.67	4	2.5	-105	-110	46.4	218	-110	219	-104	219	-105	219	-105	219	-110	219	-110	218.83	-107.33	219	218	-104	-110	110	13	W	207
12/10/18	away	Washington	Indiana	1610612764	21800391	55.7	245	208	215	205	215	200	208.6	215	200	49	7	-110	6	-109	6	-103	5.5	-105	6	-110	5.5	-107	6	-107.33	7	5.5	-103	-110	43.6	216	-110					216	-105	217	-105	216.5	-107	216.38	-106.75	217	216	-105	-110	101	-8	L	210
12/10/18	home	Indiana	Washington	1610612754	21800391	44.3	-300	-232	-235	-245	-260	-240	-242.4	-232	-260	51	-7	-110	-6	-101	-6	-107	-5.5	-105	-6	-110	-5.5	-113	-6	-107.67	-5.5	-7	-101	-113	56.4	216	-110					216	-105	217	-115	216.5	-113	216.38	-110.75	217	216	-105	-115	109	8	W	210
12/10/18	away	Detroit	Philadelphia	1610612765	21800392	46.3	306	587	635	610	500	600	586.4	635	500	47	8	-110	11.5	-107	11.5	-103	11.5	-105	11.5	-110	11.5	-110	10.92	-107.5	11.5	8	-103	-110	43.7	219.5	-110	218	-106	218	-105	218	-105	218	-115	218	-110	218.25	-108.5	219.5	218	-105	-115	102	-14	L	218
12/10/18	home	Philadelphia	Detroit	1610612755	21800392	53.7	-385	-725	-800	-860	-800	-800	-797	-725	-860	53	-8	-110	-11.5	-103	-11.5	-107	-11.5	-105	-11.5	-110	-11.5	-110	-10.92	-107.5	-8	-11.5	-103	-110	56.3	219.5	-110	218	-104	218	-105	218	-105	218	-105	218	-110	218.25	-106.5	219.5	218	-104	-110	116	14	W	218
12/10/18	away	New Orleans	Boston	1610612740	21800393	52	263	119	120	115	115	120	117.8	120	115	46.6	6.5	-105	2.5	-108	2.5	-109	2.5	-105	2.5	-105	2.5	-110	3.17	-107	6.5	2.5	-105	-110	41.8	230.5	-110	223	-103	222.5	-105	223	-105	223	-110	223	-107	224.17	-106.67	230.5	222.5	-103	-110	100	-13	L	213
